,players,over_lines,over_odds,under_lines,under_odds,bet_type,home_tm,away_tm
1130,Eloy Jimenez,0.5,+220,0.5,−310,RBIs,TB Rays,CHI White Sox
1131,Gavin Sheets,0.5,+215,0.5,−310,RBIs,TB Rays,CHI White Sox
1132,Harold Ramirez,0.5,+170,0.5,−235,RBIs,TB Rays,CHI White Sox
1133,Isaac Paredes,0.5,+125,0.5,−165,RBIs,TB Rays,CHI White Sox
1134,Jonny DeLuca,0.5,+200,0.5,−280,RBIs,TB Rays,CHI White Sox
1135,Jose Caballero,0.5,+205,0.5,−290,RBIs,TB Rays,CHI White Sox
1136,Josh Lowe,0.5,+150,0.5,−200,RBIs,TB Rays,CHI White Sox
1137,Korey Lee,0.5,+330,0.5,−525,RBIs,TB Rays,CHI White Sox
1138,Nicky Lopez,0.5,+370,0.5,−600,RBIs,TB Rays,CHI White Sox
1139,Paul DeJong,0.5,+280,0.5,−425,RBIs,TB Rays,CHI White Sox
1140,Rafael Ortega,0.5,+280,0.5,−425,RBIs,TB Rays,CHI White Sox
1141,Randy Arozarena,0.5,+145,0.5,−200,RBIs,TB Rays,CHI White Sox
1142,Richie Palacios,0.5,+170,0.5,−230,RBIs,TB Rays,CHI White Sox
1143,Yandy Diaz,0.5,+155,0.5,−215,RBIs,TB Rays,CHI White Sox
1144,Andrew Benintendi,0.5,+190,0.5,−265,Runs Scored,TB Rays,CHI White Sox
1145,Andrew Vaughn,0.5,+175,0.5,−240,Runs Scored,TB Rays,CHI White Sox
1146,Ben Rortvedt,0.5,+130,0.5,−170,Runs Scored,TB Rays,CHI White Sox
1147,Bryan Ramos,0.5,+225,0.5,−320,Runs Scored,TB Rays,CHI White Sox
1148,Eloy Jimenez,0.5,+175,0.5,−235,Runs Scored,TB Rays,CHI White Sox
1149,Gavin Sheets,0.5,+140,0.5,−190,Runs Scored,TB Rays,CHI White Sox
1150,Harold Ramirez,0.5,+125,0.5,−170,Runs Scored,TB Rays,CHI White Sox
1151,Isaac Paredes,0.5,+105,0.5,−140,Runs Scored,TB Rays,CHI White Sox
1152,Jonny DeLuca,0.5,+135,0.5,−180,Runs Scored,TB Rays,CHI White Sox
1153,Jose Caballero,0.5,+115,0.5,−155,Runs Scored,TB Rays,CHI White Sox
1154,Josh Lowe,0.5,−140,0.5,+105,Runs Scored,TB Rays,CHI White Sox
1155,Korey Lee,0.5,+255,0.5,−370,Runs Scored,TB Rays,CHI White Sox
1156,Nicky Lopez,0.5,+140,0.5,−190,Runs Scored,TB Rays,CHI White Sox
1157,Paul DeJong,0.5,+245,0.5,−360,Runs Scored,TB Rays,CHI White Sox
1158,Rafael Ortega,0.5,+215,0.5,−300,Runs Scored,TB Rays,CHI White Sox
1159,Randy Arozarena,0.5,−105,0.5,−130,Runs Scored,TB Rays,CHI White Sox
1160,Richie Palacios,0.5,+120,0.5,−155,Runs Scored,TB Rays,CHI White Sox
1161,Yandy Diaz,0.5,−130,0.5,+100,Runs Scored,TB Rays,CHI White Sox
1162,Andrew Benintendi,1.5,+105,1.5,−140,Hits + Runs + RBIs,TB Rays,CHI White Sox
1163,Andrew Vaughn,1.5,+100,1.5,−135,Hits + Runs + RBIs,TB Rays,CHI White Sox
1164,Ben Rortvedt,1.5,+100,1.5,−130,Hits + Runs + RBIs,TB Rays,CHI White Sox
1165,Bryan Ramos,0.5,−175,0.5,+130,Hits + Runs + RBIs,TB Rays,CHI White Sox
1166,Eloy Jimenez,1.5,+100,1.5,−135,Hits + Runs + RBIs,TB Rays,CHI White Sox
1167,Gavin Sheets,1.5,−105,1.5,−125,Hits + Runs + RBIs,TB Rays,CHI White Sox
1168,Harold Ramirez,1.5,−135,1.5,+100,Hits + Runs + RBIs,TB Rays,CHI White Sox
1169,Isaac Paredes,1.5,−125,1.5,−105,Hits + Runs + RBIs,TB Rays,CHI White Sox
1170,Jonny DeLuca,1.5,+110,1.5,−145,Hits + Runs + RBIs,TB Rays,CHI White Sox
1171,Jose Caballero,1.5,+105,1.5,−135,Hits + Runs + RBIs,TB Rays,CHI White Sox
1172,Josh Lowe,2.5,+120,2.5,−160,Hits + Runs + RBIs,TB Rays,CHI White Sox
1173,Korey Lee,0.5,−150,0.5,+115,Hits + Runs + RBIs,TB Rays,CHI White Sox
1174,Nicky Lopez,1.5,+100,1.5,−130,Hits + Runs + RBIs,TB Rays,CHI White Sox
1175,Paul DeJong,0.5,−135,0.5,+100,Hits + Runs + RBIs,TB Rays,CHI White Sox
1176,Rafael Ortega,0.5,−185,0.5,+140,Hits + Runs + RBIs,TB Rays,CHI White Sox
1177,Randy Arozarena,1.5,−125,1.5,−105,Hits + Runs + RBIs,TB Rays,CHI White Sox
1178,Richie Palacios,1.5,−115,1.5,−115,Hits + Runs + RBIs,TB Rays,CHI White Sox
1179,Yandy Diaz,2.5,+120,2.5,−160,Hits + Runs + RBIs,TB Rays,CHI White Sox
1180,Andrew Benintendi,0.5,+1000,0.5,−4000,Stolen Bases,TB Rays,CHI White Sox
1181,Harold Ramirez,0.5,+800,0.5,−2000,Stolen Bases,TB Rays,CHI White Sox
1182,Jonny DeLuca,0.5,+600,0.5,−1400,Stolen Bases,TB Rays,CHI White Sox
1183,Jose Caballero,0.5,+300,0.5,−450,Stolen Bases,TB Rays,CHI White Sox
1184,Josh Lowe,0.5,+255,0.5,−370,Stolen Bases,TB Rays,CHI White Sox
1185,Nicky Lopez,0.5,+600,0.5,−1200,Stolen Bases,TB Rays,CHI White Sox
1186,Rafael Ortega,0.5,+700,0.5,−1600,Stolen Bases,TB Rays,CHI White Sox
1187,Randy Arozarena,0.5,+425,0.5,−700,Stolen Bases,TB Rays,CHI White Sox
1188,Richie Palacios,0.5,+600,0.5,−1400,Stolen Bases,TB Rays,CHI White Sox
1189,Andrew Benintendi,0.5,−120,0.5,−110,Strikeouts,TB Rays,CHI White Sox
1190,Andrew Vaughn,0.5,−275,0.5,+195,Strikeouts,TB Rays,CHI White Sox
1191,Ben Rortvedt,0.5,−160,0.5,+120,Strikeouts,TB Rays,CHI White Sox
1192,Bryan Ramos,1.5,+180,1.5,−245,Strikeouts,TB Rays,CHI White Sox
1193,Eloy Jimenez,0.5,−225,0.5,+165,Strikeouts,TB Rays,CHI White Sox
1194,Gavin Sheets,0.5,−145,0.5,+110,Strikeouts,TB Rays,CHI White Sox
1195,Harold Ramirez,0.5,−130,0.5,+100,Strikeouts,TB Rays,CHI White Sox
1196,Isaac Paredes,0.5,−125,0.5,−105,Strikeouts,TB Rays,CHI White Sox
1197,Jonny DeLuca,0.5,−155,0.5,+115,Strikeouts,TB Rays,CHI White Sox
1198,Jose Caballero,0.5,−125,0.5,−105,Strikeouts,TB Rays,CHI White Sox
1199,Josh Lowe,0.5,−200,0.5,+150,Strikeouts,TB Rays,CHI White Sox
1200,Korey Lee,1.5,+195,1.5,−270,Strikeouts,TB Rays,CHI White Sox
1201,Nicky Lopez,0.5,−145,0.5,+110,Strikeouts,TB Rays,CHI White Sox
1202,Paul DeJong,1.5,+125,1.5,−165,Strikeouts,TB Rays,CHI White Sox
1203,Rafael Ortega,0.5,−170,0.5,+125,Strikeouts,TB Rays,CHI White Sox
1204,Randy Arozarena,0.5,−265,0.5,+190,Strikeouts,TB Rays,CHI White Sox
1205,Richie Palacios,0.5,−155,0.5,+115,Strikeouts,TB Rays,CHI White Sox
1206,Yandy Diaz,0.5,−105,0.5,−130,Strikeouts,TB Rays,CHI White Sox
1207,Andrew Benintendi,0.5,−125,0.5,−105,Singles,TB Rays,CHI White Sox
1208,Andrew Vaughn,0.5,−115,0.5,−115,Singles,TB Rays,CHI White Sox
1209,Ben Rortvedt,0.5,+110,0.5,−145,Singles,TB Rays,CHI White Sox
1210,Bryan Ramos,0.5,+125,0.5,−165,Singles,TB Rays,CHI White Sox
1211,Eloy Jimenez,0.5,−125,0.5,−105,Singles,TB Rays,CHI White Sox
1212,Gavin Sheets,0.5,−105,0.5,−125,Singles,TB Rays,CHI White Sox
1213,Harold Ramirez,0.5,−150,0.5,+115,Singles,TB Rays,CHI White Sox
1214,Isaac Paredes,0.5,+115,0.5,−150,Singles,TB Rays,CHI White Sox
1215,Jonny DeLuca,0.5,+120,0.5,−165,Singles,TB Rays,CHI White Sox
1216,Jose Caballero,0.5,+120,0.5,−165,Singles,TB Rays,CHI White Sox
1217,Josh Lowe,0.5,−135,0.5,+100,Singles,TB Rays,CHI White Sox
1218,Korey Lee,0.5,+130,0.5,−175,Singles,TB Rays,CHI White Sox
1219,Nicky Lopez,0.5,−180,0.5,+135,Singles,TB Rays,CHI White Sox
1220,Paul DeJong,0.5,+165,0.5,−225,Singles,TB Rays,CHI White Sox
1221,Rafael Ortega,0.5,+125,0.5,−170,Singles,TB Rays,CHI White Sox
1222,Randy Arozarena,0.5,+105,0.5,−140,Singles,TB Rays,CHI White Sox
1223,Richie Palacios,0.5,+110,0.5,−145,Singles,TB Rays,CHI White Sox
1224,Yandy Diaz,0.5,−170,0.5,+130,Singles,TB Rays,CHI White Sox
1225,Andrew Benintendi,0.5,+425,0.5,−700,Doubles,TB Rays,CHI White Sox
1226,Andrew Vaughn,0.5,+400,0.5,−650,Doubles,TB Rays,CHI White Sox
1227,Ben Rortvedt,0.5,+475,0.5,−900,Doubles,TB Rays,CHI White Sox
1228,Bryan Ramos,0.5,+500,0.5,−900,Doubles,TB Rays,CHI White Sox
1229,Eloy Jimenez,0.5,+390,0.5,−650,Doubles,TB Rays,CHI White Sox
1230,Gavin Sheets,0.5,+350,0.5,−550,Doubles,TB Rays,CHI White Sox
1231,Harold Ramirez,0.5,+425,0.5,−700,Doubles,TB Rays,CHI White Sox
1232,Isaac Paredes,0.5,+425,0.5,−750,Doubles,TB Rays,CHI White Sox
1233,Jonny DeLuca,0.5,+450,0.5,−800,Doubles,TB Rays,CHI White Sox
1234,Jose Caballero,0.5,+475,0.5,−900,Doubles,TB Rays,CHI White Sox
1235,Josh Lowe,0.5,+340,0.5,−525,Doubles,TB Rays,CHI White Sox
1236,Korey Lee,0.5,+550,0.5,−1200,Doubles,TB Rays,CHI White Sox
1237,Nicky Lopez,0.5,+500,0.5,−900,Doubles,TB Rays,CHI White Sox
1238,Paul DeJong,0.5,+500,0.5,−900,Doubles,TB Rays,CHI White Sox
1239,Rafael Ortega,0.5,+475,0.5,−900,Doubles,TB Rays,CHI White Sox
1240,Randy Arozarena,0.5,+450,0.5,−750,Doubles,TB Rays,CHI White Sox
1241,Richie Palacios,0.5,+450,0.5,−800,Doubles,TB Rays,CHI White Sox
1242,Yandy Diaz,0.5,+340,0.5,−550,Doubles,TB Rays,CHI White Sox
1243,Andrew Benintendi,0.5,+310,0.5,−475,Walks,TB Rays,CHI White Sox
1244,Ben Rortvedt,0.5,+135,0.5,−185,Walks,TB Rays,CHI White Sox
1245,Gavin Sheets,0.5,+290,0.5,−425,Walks,TB Rays,CHI White Sox
1246,Harold Ramirez,0.5,+350,0.5,−550,Walks,TB Rays,CHI White Sox
1247,Isaac Paredes,0.5,+125,0.5,−170,Walks,TB Rays,CHI White Sox
1248,Jonny DeLuca,0.5,+245,0.5,−350,Walks,TB Rays,CHI White Sox
1249,Jose Caballero,0.5,+265,0.5,−390,Walks,TB Rays,CHI White Sox
1250,Josh Lowe,0.5,+120,0.5,−160,Walks,TB Rays,CHI White Sox
1251,Nicky Lopez,0.5,+280,0.5,−425,Walks,TB Rays,CHI White Sox
1252,Rafael Ortega,0.5,+215,0.5,−300,Walks,TB Rays,CHI White Sox
1253,Randy Arozarena,0.5,+105,0.5,−135,Walks,TB Rays,CHI White Sox
1254,Richie Palacios,0.5,+120,0.5,−160,Walks,TB Rays,CHI White Sox
1255,Yandy Diaz,0.5,+120,0.5,−160,Walks,TB Rays,CHI White Sox
1256,Aaron Judge,0.5,+230,0.5,−340,Home Runs,NY Yankees,HOU Astros
1257,Alex Bregman,0.5,+475,0.5,−900,Home Runs,NY Yankees,HOU Astros
1258,Alex Verdugo,0.5,+600,0.5,−1400,Home Runs,NY Yankees,HOU Astros
1259,Anthony Rizzo,0.5,+500,0.5,−900,Home Runs,NY Yankees,HOU Astros
1260,Anthony Volpe,0.5,+425,0.5,−750,Home Runs,NY Yankees,HOU Astros
1261,Giancarlo Stanton,0.5,+295,0.5,−450,Home Runs,NY Yankees,HOU Astros
1262,Gleyber Torres,0.5,+600,0.5,−1200,Home Runs,NY Yankees,HOU Astros
1263,Jake Meyers,0.5,+700,0.5,−1800,Home Runs,NY Yankees,HOU Astros
1264,Jeremy Pena,0.5,+600,0.5,−1400,Home Runs,NY Yankees,HOU Astros
1265,Jon Berti,0.5,+950,0.5,−3500,Home Runs,NY Yankees,HOU Astros
1266,Jon Singleton,0.5,+550,0.5,−1100,Home Runs,NY Yankees,HOU Astros
1267,Jose Altuve,0.5,+450,0.5,−800,Home Runs,NY Yankees,HOU Astros
1268,Jose Trevino,0.5,+800,0.5,−2500,Home Runs,NY Yankees,HOU Astros
1269,Juan Soto,0.5,+320,0.5,−475,Home Runs,NY Yankees,HOU Astros
1270,Kyle Tucker,0.5,+425,0.5,−750,Home Runs,NY Yankees,HOU Astros
1271,Trey Cabbage,0.5,+550,0.5,−1100,Home Runs,NY Yankees,HOU Astros
1272,Victor Caratini,0.5,+550,0.5,−1100,Home Runs,NY Yankees,HOU Astros
1273,Yordan Alvarez,0.5,+275,0.5,−400,Home Runs,NY Yankees,HOU Astros
1274,Aaron Judge,,+600,,−1200,1st Home Run,NY Yankees,HOU Astros
1275,Alex Bregman,,+1100,,−6000,1st Home Run,NY Yankees,HOU Astros
1276,Alex Verdugo,,+1400,,,1st Home Run,NY Yankees,HOU Astros
1277,Anthony Rizzo,,+1300,,,1st Home Run,NY Yankees,HOU Astros
1278,Anthony Volpe,,+950,,−4000,1st Home Run,NY Yankees,HOU Astros
1279,Giancarlo Stanton,,+800,,−2500,1st Home Run,NY Yankees,HOU Astros
1280,Gleyber Torres,,+1500,,,1st Home Run,NY Yankees,HOU Astros
1281,Jake Meyers,,+1600,,,1st Home Run,NY Yankees,HOU Astros
1282,Jeremy Pena,,+1400,,,1st Home Run,NY Yankees,HOU Astros
1283,Jon Berti,,+2000,,,1st Home Run,NY Yankees,HOU Astros
1284,Jon Singleton,,+1300,,,1st Home Run,NY Yankees,HOU Astros
1285,Jose Altuve,,+900,,−3000,1st Home Run,NY Yankees,HOU Astros
1286,Jose Trevino,,+1800,,,1st Home Run,NY Yankees,HOU Astros
1287,Juan Soto,,+750,,−2000,1st Home Run,NY Yankees,HOU Astros
1288,Kyle Tucker,,+900,,−3500,1st Home Run,NY Yankees,HOU Astros
1289,Trey Cabbage,,+1300,,,1st Home Run,NY Yankees,HOU Astros
1290,Victor Caratini,,+1300,,,1st Home Run,NY Yankees,HOU Astros
1291,Yordan Alvarez,,+650,,−1600,1st Home Run,NY Yankees,HOU Astros
1292,Aaron Judge,0.5,−215,0.5,+160,Hits,NY Yankees,HOU Astros
1293,Alex Bregman,0.5,−215,0.5,+160,Hits,NY Yankees,HOU Astros
1294,Alex Verdugo,0.5,−200,0.5,+150,Hits,NY Yankees,HOU Astros
1295,Anthony Rizzo,0.5,−150,0.5,+110,Hits,NY Yankees,HOU Astros
1296,Anthony Volpe,0.5,−240,0.5,+175,Hits,NY Yankees,HOU Astros
1297,Giancarlo Stanton,0.5,−175,0.5,+130,Hits,NY Yankees,HOU Astros
1298,Gleyber Torres,0.5,−200,0.5,+145,Hits,NY Yankees,HOU Astros
1299,Jake Meyers,0.5,−115,0.5,−115,Hits,NY Yankees,HOU Astros
1300,Jeremy Pena,0.5,−230,0.5,+170,Hits,NY Yankees,HOU Astros
1301,Jon Berti,0.5,−190,0.5,+140,Hits,NY Yankees,HOU Astros
1302,Jon Singleton,0.5,−125,0.5,−105,Hits,NY Yankees,HOU Astros
1303,Jose Altuve,0.5,−225,0.5,+165,Hits,NY Yankees,HOU Astros
1304,Jose Trevino,0.5,−165,0.5,+125,Hits,NY Yankees,HOU Astros
1305,Juan Soto,0.5,−190,0.5,+140,Hits,NY Yankees,HOU Astros
1306,Kyle Tucker,0.5,−190,0.5,+140,Hits,NY Yankees,HOU Astros
1307,Trey Cabbage,0.5,−110,0.5,−120,Hits,NY Yankees,HOU Astros
1308,Victor Caratini,0.5,−160,0.5,+120,Hits,NY Yankees,HOU Astros
1309,Yordan Alvarez,0.5,−195,0.5,+145,Hits,NY Yankees,HOU Astros
1310,Aaron Judge,1.5,+100,1.5,−135,Total Bases,NY Yankees,HOU Astros
1311,Alex Bregman,1.5,+135,1.5,−180,Total Bases,NY Yankees,HOU Astros
1312,Alex Verdugo,0.5,−205,0.5,+150,Total Bases,NY Yankees,HOU Astros
1313,Anthony Rizzo,0.5,−150,0.5,+110,Total Bases,NY Yankees,HOU Astros
1314,Anthony Volpe,1.5,+125,1.5,−170,Total Bases,NY Yankees,HOU Astros
1315,Giancarlo Stanton,1.5,+130,1.5,−175,Total Bases,NY Yankees,HOU Astros
1316,Gleyber Torres,0.5,−200,0.5,+145,Total Bases,NY Yankees,HOU Astros
1317,Jake Meyers,0.5,−115,0.5,−115,Total Bases,NY Yankees,HOU Astros
1318,Jeremy Pena,1.5,+145,1.5,−195,Total Bases,NY Yankees,HOU Astros
1319,Jon Berti,0.5,−190,0.5,+140,Total Bases,NY Yankees,HOU Astros
1320,Jon Singleton,0.5,−125,0.5,−105,Total Bases,NY Yankees,HOU Astros
1321,Jose Altuve,1.5,+130,1.5,−175,Total Bases,NY Yankees,HOU Astros
1322,Jose Trevino,0.5,−165,0.5,+125,Total Bases,NY Yankees,HOU Astros
1323,Juan Soto,1.5,+130,1.5,−170,Total Bases,NY Yankees,HOU Astros
